DATE,SHIPMENT ID,HS CODE,INDUSTRY,PRODUCT DESCRIPTION,BUYER COUNTRY,BUYER,DESTINATION PORT,SELLER COUNTRY,SELLER,ORIGIN PORT,UNIT,QUANTITY,VALUE(USD),UNIT PRICE
4/8/2025,1125968110,84669390,Machinery and Mechanical Appliances,ROTARY JOINT NBD3Q-JPF(C) SPARE PARTS,INDIA,RIX INDIA TRADING & SERVICE PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),JAPAN,RIX CORP,FUKUOKA,NOS,1,"$2,009.06","$2,009.07"
2/8/2025,1126138063,84559000,Machinery and Mechanical Appliances,OR2218-20A-05 KJC ROTARY JOINT KJC ROTARY JOINT,INDIA,SILADITYA GANGULY,KOLKATA AIR CARGO (INCCU4),SOUTH KOREA,KWANGJIN INDUSTRIAL,BUSAN,NOS,12,$979.39,$81.62
6/8/2025,1126484572,84799090,Machinery and Mechanical Appliances,KJC ROTARY JOINT - OR2218-25A-03,INDIA,QUANTIC TECHNIEX PRIVATE LIMITED,SABARMATI ICD (INSBI6),SOUTH KOREA,KWANGJIN INDUSTRIAL,BUSAN(KOREA),NOS,5,$430.66,$86.13
26/7/2025,4586055867,84799090,Machinery and Mechanical Appliances,KJC ROTARY JOINT OR2218-25A-03,INDIA,QUANTIC TECHNIEX PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),SOUTH KOREA,KWANGJIN INDUSTRIAL,SEOUL,NOS,10,$875.72,$87.57
23-08-2024,1046059539,84799090,Machinery and Mechanical Appliances,KJC ROTARY JOINT - OR2218-25A-03,INDIA,QUANTIC TECHNIEX PRIVATE LIMITED,SABARMATI ICD (INSBI6),SOUTH KOREA,KWANGJIN,BUSAN(KOREA),NOS,10,$763.07,$76.31
6/8/2025,1126711183,84799090,Machinery and Mechanical Appliances,KJC ROTARY JOINT - OR2218-50A-02,INDIA,QUANTIC TECHNIEX PRIVATE LIMITED,SABARMATI ICD (INSBI6),SOUTH KOREA,KWANGJIN INDUSTRIAL,BUSAN(KOREA),NOS,3,$621.38,$207.13
6/8/2025,1126492758,84799090,Machinery and Mechanical Appliances,KJC ROTARY JOINT - OR2218-50A-02,INDIA,QUANTIC TECHNIEX PRIVATE LIMITED,SABARMATI ICD (INSBI6),SOUTH KOREA,KWANGJIN INDUSTRIAL,BUSAN(KOREA),NOS,9,"$1,873.38",$208.15
23-08-2024,1046059538,84799090,Machinery and Mechanical Appliances,KJC ROTARY JOINT - OR2218-50A-02,INDIA,QUANTIC TECHNIEX PRIVATE LIMITED,SABARMATI ICD (INSBI6),SOUTH KOREA,KWANGJIN,BUSAN(KOREA),NOS,12,"$2,320.57",$193.38
6/8/2025,1126483397,84799090,Machinery and Mechanical Appliances,KJC ROTARY JOINT - OR2219-25A-03,INDIA,QUANTIC TECHNIEX PRIVATE LIMITED,SABARMATI ICD (INSBI6),SOUTH KOREA,KWANGJIN INDUSTRIAL,BUSAN(KOREA),NOS,5,$430.66,$86.13
26/7/2025,4585927612,84799090,Machinery and Mechanical Appliances,KJC ROTARY JOINT OR2219-25A-03,INDIA,QUANTIC TECHNIEX PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),SOUTH KOREA,KWANGJIN INDUSTRIAL,SEOUL,NOS,10,$875.72,$87.57
6/8/2025,1126736347,84799090,Machinery and Mechanical Appliances,KJC ROTARY JOINT - OR2219-50A-02,INDIA,QUANTIC TECHNIEX PRIVATE LIMITED,SABARMATI ICD (INSBI6),SOUTH KOREA,KWANGJIN INDUSTRIAL,BUSAN(KOREA),NOS,3,$621.38,$207.13
6/8/2025,1126443434,84799090,Machinery and Mechanical Appliances,KJC ROTARY JOINT - OR2219-50A-02,INDIA,QUANTIC TECHNIEX PRIVATE LIMITED,SABARMATI ICD (INSBI6),SOUTH KOREA,KWANGJIN INDUSTRIAL,BUSAN(KOREA),NOS,9,"$1,873.38",$208.15
23-08-2024,1046059540,84799090,Machinery and Mechanical Appliances,KJC ROTARY JOINT - OR2219-50A-02,INDIA,QUANTIC TECHNIEX PRIVATE LIMITED,SABARMATI ICD (INSBI6),SOUTH KOREA,KWANGJIN,BUSAN(KOREA),NOS,12,"$2,320.57",$193.38
28-08-2024,1045893175,84559000,Machinery and Mechanical Appliances,OR2228-2-1-2-O32 KJC ROTARY JOINT/ SWIVEL JOINT,INDIA,SILADITYA GANGULY,KOLKATA AIR CARGO (INCCU4),SOUTH KOREA,KWANGJIN,BUSAN,NOS,2,$756.80,$378.40
11-12-2024,6978840825,84559000,Machinery and Mechanical Appliances,OR7205-20A-019-03(NON-DRIVE)KJC ROTARY JOINT/SWIVEL JOINT) KJC ROTARY JOINT/ SWIVEL JOINT,INDIA,SILADITYA GANGULY,KOLKATA AIR CARGO (INCCU4),SOUTH KOREA,KWANGJIN,,NOS,26,"$7,227.39",$277.98
11-12-2024,6978734869,84559000,Machinery and Mechanical Appliances,OR7205-20A-019-04(DRIVE)KJC ROTARY JOINT/SWIVEL JOINT) KJC ROTARY JOINT/ SWIVEL JOINT,INDIA,SILADITYA GANGULY,KOLKATA AIR CARGO (INCCU4),SOUTH KOREA,KWANGJIN,,NOS,3,$898.07,$299.36
04-03-2025,6304500636,84559000,Machinery and Mechanical Appliances,OR7208-20A-O19-07 KJC ROTARY JOINT/ SWIVEL JOINT KJC ROTARY JOINT,INDIA,SILADITYA GANGULY,KOLKATA AIR CARGO (INCCU4),SOUTH KOREA,KWANGJIN INDUSTRIAL,BUSAN,NOS,4,$722.52,$180.63
04-03-2025,6304500636,84559000,Machinery and Mechanical Appliances,OR7208-20A-O19-07 KJC ROTARY JOINT/ SWIVEL JOINT KJC ROTARY JOINT,INDIA,SILADITYA GANGULY,KOLKATA AIR CARGO (INCCU4),SOUTH KOREA,KWANGJIN INDUSTRIAL,BUSAN,NOS,4,$722.52,$180.63
04-03-2025,6304500636,84559000,Machinery and Mechanical Appliances,OR7208-20A-O19-07 KJC ROTARY JOINT/ SWIVEL JOINT KJC ROTARY JOINT,INDIA,SILADITYA GANGULY,KOLKATA AIR CARGO (INCCU4),SOUTH KOREA,KWANGJIN INDUSTRIAL,BUSAN,NOS,4,$722.52,$180.63
04-03-2025,6304500637,84559000,Machinery and Mechanical Appliances,OR7208-25A-O28.5-06 KJC ROTARY JOINT/ SWIVEL JOINT KJC SWIVEL JOINT,INDIA,SILADITYA GANGULY,KOLKATA AIR CARGO (INCCU4),SOUTH KOREA,KWANGJIN INDUSTRIAL,BUSAN,NOS,30,"$7,114.44",$237.15
04-03-2025,6304500637,84559000,Machinery and Mechanical Appliances,OR7208-25A-O28.5-06 KJC ROTARY JOINT/ SWIVEL JOINT KJC SWIVEL JOINT,INDIA,SILADITYA GANGULY,KOLKATA AIR CARGO (INCCU4),SOUTH KOREA,KWANGJIN INDUSTRIAL,BUSAN,NOS,30,"$7,114.44",$237.15
04-03-2025,6304500637,84559000,Machinery and Mechanical Appliances,OR7208-25A-O28.5-06 KJC ROTARY JOINT/ SWIVEL JOINT KJC SWIVEL JOINT,INDIA,SILADITYA GANGULY,KOLKATA AIR CARGO (INCCU4),SOUTH KOREA,KWANGJIN INDUSTRIAL,BUSAN,NOS,30,"$7,114.44",$237.15
04-03-2025,6304500638,84559000,Machinery and Mechanical Appliances,OR7208-25A-O28.5-07 KJC ROTARY JOINT/ SWIVEL JOINT KJC ROTARY JOINT,INDIA,SILADITYA GANGULY,KOLKATA AIR CARGO (INCCU4),SOUTH KOREA,KWANGJIN INDUSTRIAL,BUSAN,NOS,20,"$5,430.02",$271.50
04-03-2025,6304500638,84559000,Machinery and Mechanical Appliances,OR7208-25A-O28.5-07 KJC ROTARY JOINT/ SWIVEL JOINT KJC ROTARY JOINT,INDIA,SILADITYA GANGULY,KOLKATA AIR CARGO (INCCU4),SOUTH KOREA,KWANGJIN INDUSTRIAL,BUSAN,NOS,20,"$5,430.02",$271.50
04-03-2025,6304500638,84559000,Machinery and Mechanical Appliances,OR7208-25A-O28.5-07 KJC ROTARY JOINT/ SWIVEL JOINT KJC ROTARY JOINT,INDIA,SILADITYA GANGULY,KOLKATA AIR CARGO (INCCU4),SOUTH KOREA,KWANGJIN INDUSTRIAL,BUSAN,NOS,20,"$5,430.02",$271.50
28-08-2024,1045893176,84559000,Machinery and Mechanical Appliances,OR7208-25A-O28.5-07 KJC ROTARY JOINT/ SWIVEL JOINT,INDIA,SILADITYA GANGULY,KOLKATA AIR CARGO (INCCU4),SOUTH KOREA,KWANGJIN,BUSAN,NOS,10,"$2,450.00",$245.00
28-08-2024,1045893174,84559000,Machinery and Mechanical Appliances,ORS6411-10A-05 KJC ROTARY JOINT/ SWIVEL JOINT,INDIA,SILADITYA GANGULY,KOLKATA AIR CARGO (INCCU4),SOUTH KOREA,KWANGJIN,BUSAN,NOS,2,$706.00,$353.00
03-09-2024,7991681097,84836090,Machinery and Mechanical Appliances,S20-1300-07R-800 - ROTARY UNION M27X1\5 RH-DOUBLE PASSAGE STAT.SIPHON AS PER INVOICE,INDIA,ROTOFLUX ROTARY JOINTS INDIA PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),ITALY,ROTOFLUX ,MILAN,NOS,9,"$2,006.12",$222.90
08-03-2025,1134847636,84836090,Machinery and Mechanical Appliances,S20-1301-01R - ROTARY UNION G 3/4 RH SINGLE PASSAGE AS PERINVOICES20-1301-01R - ROTARY UNION G 3/4 RH SINGLE PASSAGE AS PER,INDIA,ROTOFLUX ROTARY JOINTS INDIA PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),ITALY,ROTOFLUX SRL,MILAN,NOS,80,"$10,028.90",$125.36
03-09-2024,7991651533,84836090,Machinery and Mechanical Appliances,S50-1300-01R-810 - ROTARY UNION G 2 RH DOUBLE PASSAGE FOR ROTATING SIPHON AS PER INVOICE,INDIA,ROTOFLUX ROTARY JOINTS INDIA PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),ITALY,ROTOFLUX ,MILAN,NOS,11,"$3,298.27",$299.84
03-09-2024,7991650134,84836090,Machinery and Mechanical Appliances,S50-1300-02L-810 - ROTARY UNION G 2 LH DOUBLE PASSAGE FOR ROTATING SIPHON AS PER INVOICE,INDIA,ROTOFLUX ROTARY JOINTS INDIA PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),ITALY,ROTOFLUX ,MILAN,NOS,10,"$2,998.44",$299.84
03-09-2024,7991691044,84836090,Machinery and Mechanical Appliances,T15-1302-01R - ROTARY UNION G 1/2 RH SINGLE PASSAGE AS PERINVOICE,INDIA,ROTOFLUX ROTARY JOINTS INDIA PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),ITALY,ROTOFLUX ,MILAN,NOS,1,$79.20,$79.20
08-03-2025,1134472473,84836090,Machinery and Mechanical Appliances,T20-1301-01R - ROTARY UNION G 3/4 RH SINGLE PASSAGE AS PERINVOICET20-1301-01R - ROTARY UNION G 3/4 RH SINGLE PASSAGE AS PER,INDIA,ROTOFLUX ROTARY JOINTS INDIA PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),ITALY,ROTOFLUX SRL,MILAN,NOS,2,$250.72,$125.36
16-12-2024,6977062606,35069999,Prepared Foodstuff,LOCTITE GASKET LIQUID (HENKEL) SI5460T18 34119-TGB010 ROTARY JOINT AND OTHER PARTS,INDIA,RIX INDIA TRADING & SERVICE PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),JAPAN,RIX CORP,FUKUOKA,NOS,4,"$1,554.03",$388.51
16-12-2024,6977165311,82031000,Metals,ID TRIMMING TOOL (TRUSCO) THA200-03 ROTARY JOINT AND OTHER PARTS,INDIA,RIX INDIA TRADING & SERVICE PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),JAPAN,RIX CORP,FUKUOKA,NOS,5,$60.70,$12.14
16-12-2024,6977224648,84818090,Machinery and Mechanical Appliances,PISTON VALVE - TPC2312-20JNX (3 WAY PISTON VALVE) ROTARY JOINT AND OTHER PARTS,INDIA,RIX INDIA TRADING & SERVICE PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),JAPAN,RIX CORP,FUKUOKA,NOS,10,"$1,534.61",$153.46
16-12-2024,6977226165,84833000,Machinery and Mechanical Appliances,SURFACE FLANGED CARTRIDGE UNIT UCFS312D1 ROTARY JOINT AND OTHER PARTS,INDIA,RIX INDIA TRADING & SERVICE PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),JAPAN,RIX CORP,FUKUOKA,NOS,2,$168.03,$84.02
22-08-2025,4233327038,84799090,Machinery and Mechanical Appliances,SEALING FOR 21/2IN DEUBLIN PART#2121485G(SPARE PARTS FOR METALLIZER MACHINE)(FOC)ROTARY UNION 2 1/2IN MODIFICATION PART#430G259(SPARE PARTS F,INDIA,CHIRIPAL POLY FILMS LIMITED,CHENNAI SEA (INMAA1),UNITED KINGDOM,BOBST MANCHESTER LTD,LONDON GATEWAY PARK,PIECE,1,$38.99,$39.00
05-09-2025,5313644927,84836090,Machinery and Mechanical Appliances,GIUNTO ROTANTE (URD252-00150) MATERIAL NO. 15538457 (DETAILS AS PER INVOICE)GIUNTO ROTANTE,INDIA,SMS INDIA PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),ITALY,GIROL S.R.L.,,PIECE,2,"$1,835.67",$917.84
05-09-2025,5313580505,84836090,Machinery and Mechanical Appliances,GIUNTO ROTANTE (URD252-00150) MATERIAL NO. 15538457 (DETAILS AS PER INVOICE)GIUNTO ROTANTE,INDIA,SMS INDIA PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),ITALY,GIROL S.R.L.,,PIECE,2,"$1,835.67",$917.84
16-12-2024,6977327345,85444999,Machinery and Mechanical Appliances,USB-CAN VN1610 ROTARY JOINT AND OTHER PARTS,INDIA,RIX INDIA TRADING & SERVICE PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),JAPAN,RIX CORP,FUKUOKA,NOS,1,$691.42,$691.42
19-12-2024,6977197917,84669390,Machinery and Mechanical Appliances,ROTARY JOINT - WRA6F ROTARY JOINT - WRA6F,INDIA,ACE DESIGNERS LIMITED,ACE DESIGNERS LIMITED,ACE DESIGNERS LIMITED,ACE DESIGNERS LIMITED,ACE DESIGNERS LIMITED,ACE DESIGNERS LIMITED,ACE DESIGNERS LIMITED,ACE DESIGNERS LIMITED,ACE DESIGNERS LIMITED
19-12-2024,6977208232,84669390,Machinery and Mechanical Appliances,ROTARY JOINT - WRA8F ROTARY JOINT - WRA8F,INDIA,ACE DESIGNERS LIMITED,BANGLORE AIR CARGO (INBLR4),JAPAN,PASCAL CORPORATION,TOKYO,NOS,4,"$4,430.38","$1,107.60"
19-12-2024,6977230546,84669390,Machinery and Mechanical Appliances,ROTARY JOINT - WRA8F ROTARY JOINT - WRA8F,INDIA,ACE DESIGNERS LIMITED,BANGLORE AIR CARGO (INBLR4),JAPAN,PASCAL CORPORATION,TOKYO,NOS,2,"$2,215.19","$1,107.60"
2/8/2025,1125578268,84836090,Machinery and Mechanical Appliances,ROTARY UNION\ CODE-Y-D075A030X4\ ITEM - 10/20/30/40/50/60 (FOR CAPTIVE CONSUMPTION)ROTARY UNION\ CODE-Y-D075A030X4\ ITEM - 10/20/30/40/50/60 (F,INDIA,SMS INDIA PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),ITALY,GIROL S.R.L.,,NOS,28,"$7,618.87",$272.10
07-11-2025,4046952060,84836090,Machinery and Mechanical Appliances,GIUNTO ROTANTE MATERIAL NO 10551123,INDIA,SMS INDIA PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),ITALY,GIROL S.R.L.,,PIECE,3,"$1,329.50",$443.17
07-11-2025,4046918814,84836090,Machinery and Mechanical Appliances,GIUNTO ROTANTE MATERIAL NO 10551123,INDIA,SMS INDIA PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),ITALY,GIROL S.R.L.,,PIECE,11,"$4,874.83",$443.17
16-12-2024,6977235674,84879000,Machinery and Mechanical Appliances,(SPARE PARTS FOR CNC MACHINE FOR METAL WORKING) ROTARY UNION 9525006520(SPARE PARTS FOR CNC MACHINE FOR METAL WORKING) ROTARY UNION,INDIA,JYOTI CNC AUTOMATION LIMITED,BOMBAY AIR CARGO (INBOM4),GERMANY,OTT JAKOB ,FRANKFURT AM MAIN,NOS,10,"$7,688.63",$768.86
16-12-2024,6977225905,84879000,Machinery and Mechanical Appliances,(SPARE PARTS FOR CNC MACHINE FOR METAL WORKING) ROTARY UNION 9526002652(SPARE PARTS FOR CNC MACHINE FOR METAL WORKING) ROTARY UNION,INDIA,JYOTI CNC AUTOMATION LIMITED,BOMBAY AIR CARGO (INBOM4),GERMANY,OTT JAKOB ,FRANKFURT AM MAIN,NOS,3,"$3,322.72","$1,107.58"
16-12-2024,6977147951,68053000,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",3M ULTRAFINE PAPER (BLUE) 5084ASD #8001000 ROTARY JOINT AND OTHER PARTS,INDIA,RIX INDIA TRADING & SERVICE PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),JAPAN,RIX CORP,FUKUOKA,NOS,200,$194.25,$0.97
16-12-2024,6977283852,85365090,Machinery and Mechanical Appliances,CONNECTORS (HARTING K.K.) 09 14 012 3101 ROTARY JOINT AND OTHER PARTS,INDIA,RIX INDIA TRADING & SERVICE PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),JAPAN,RIX CORP,FUKUOKA,NOS,2,$4.85,$2.43
16-12-2024,6977290398,85365090,Machinery and Mechanical Appliances,CHECK BOX 6722 ROTARY JOINT AND OTHER PARTS,INDIA,RIX INDIA TRADING & SERVICE PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),JAPAN,RIX CORP,FUKUOKA,NOS,1,$917.73,$917.73
16-12-2024,6977274589,85365090,Machinery and Mechanical Appliances,CHECK BOX 6701 ROTARY JOINT AND OTHER PARTS,INDIA,RIX INDIA TRADING & SERVICE PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),JAPAN,RIX CORP,FUKUOKA,NOS,1,"$1,206.56","$1,206.56"
16-12-2024,6977359409,85365090,Machinery and Mechanical Appliances,CHECK BOX 6803 ROTARY JOINT AND OTHER PARTS,INDIA,RIX INDIA TRADING & SERVICE PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),JAPAN,RIX CORP,FUKUOKA,NOS,1,"$1,690.98","$1,690.99"
03-11-2025,4047422781,84879000,Machinery and Mechanical Appliances,ROTATING UNION .,INDIA,MACO CORPORATION INDIA PRIVATE LIMITED,KOLKATA AIR CARGO (INCCU4),UNITED STATES,DEUBLIN COMPANY 2050,CHICAGO,KGS,1.2,$514.84,$429.04
03-11-2025,4047420597,84879000,Machinery and Mechanical Appliances,ROTATING UNION .,INDIA,MACO CORPORATION INDIA PRIVATE LIMITED,KOLKATA AIR CARGO (INCCU4),ITALY,DEUBLIN ITALIANA SRL,,KGS,57,"$5,359.68",$94.03
03-11-2025,4047416414,84879000,Machinery and Mechanical Appliances,ROTATING UNION .,INDIA,MACO CORPORATION INDIA PRIVATE LIMITED,KOLKATA AIR CARGO (INCCU4),UNITED STATES,DEUBLIN COMPANY 2050,CHICAGO,KGS,3.75,$424.12,$113.10
03-11-2025,4047415865,84879000,Machinery and Mechanical Appliances,ROTATING UNION .,INDIA,MACO CORPORATION INDIA PRIVATE LIMITED,KOLKATA AIR CARGO (INCCU4),UNITED STATES,DEUBLIN COMPANY 2050,CHICAGO,KGS,0.408,$153.19,$375.48
03-11-2025,4047413634,84879000,Machinery and Mechanical Appliances,ROTATING UNION .,INDIA,MACO CORPORATION INDIA PRIVATE LIMITED,KOLKATA AIR CARGO (INCCU4),CHINA,HOERBIGER PRECISION ROTARY,BEIJING,KGS,2.67,$300.22,$112.19
6/8/2025,1126280860,84836090,Machinery and Mechanical Appliances,A08-6551-05L ROTARY UNION M16 X 1\5 LH PT.18 RADIAL AS PER INVOICEA08-6551-05L ROTARY UNION M16 X 1\5 LH PT.18 RADIAL AS PER I,INDIA,ROTOFLUX ROTARY JOINTS INDIA PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),ITALY,ROTOFLUX SRL,,NOS,2,$610.63,$305.32
6/8/2025,1126643150,84836090,Machinery and Mechanical Appliances,A10-1773-05L ROTARY UNION M16X1.5 LH PT.18 RADIAL AS PER INVOICEA10-1773-05L ROTARY UNION M16X1.5 LH PT.18 RADIAL AS PER INV,INDIA,ROTOFLUX ROTARY JOINTS INDIA PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),ITALY,ROTOFLUX SRL,,NOS,50,"$5,748.64",$114.97
6/8/2025,1126609438,84836090,Machinery and Mechanical Appliances,B10-1726-05L-REV.01 ROTARY UNION M16 X 1\5 LH PT.18 AXIAL SPECIAL - SIC/CG AS PER INVOICEB10-1726-05L-REV.01 ROTARY UNION M16 X 1\5 LH PT.18 AXIAL SP,INDIA,ROTOFLUX ROTARY JOINTS INDIA PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),ITALY,ROTOFLUX SRL,,NOS,1,$444.56,$444.56
6/8/2025,1126662975,84836090,Machinery and Mechanical Appliances,BH10-1722-05L ROTARY UNION M16 X 1\5 LH PT.18 SINGLE PASSAGEAXIAL AS PER INVOICEBH10-1722-05L ROTARY UNION M16 X 1\5 LH PT.18 SINGLE PASSAGE,INDIA,ROTOFLUX ROTARY JOINTS INDIA PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),ITALY,ROTOFLUX SRL,,NOS,1,$351.30,$351.31
6/8/2025,1126653306,84836090,Machinery and Mechanical Appliances,T06-301-01R ROTARY UNION G 1/4 RH SINGLE PASSAGE AS PER INVOICET06-301-01R ROTARY UNION G 1/4 RH SINGLE PASSAGE AS PER INV,INDIA,ROTOFLUX ROTARY JOINTS INDIA PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),ITALY,ROTOFLUX SRL,,NOS,5,$319.36,$63.87
