DATE,SHIPMENT ID,HS CODE,INDUSTRY,PRODUCT DESCRIPTION,BUYER COUNTRY,BUYER,DESTINATION PORT,SELLER COUNTRY,SELLER,ORIGIN PORT,UNIT,QUANTITY, VALUE(USD) , UNIT PRICE 
28/2/2020,280220208106340,28259090,Chemicals,QUICK LIME - SIZE - 0-3MM(INVOICE NO.RM-IND-CNI-EXP-2020-092DT.17.02.2020 ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),UNITED ARAB EMIRATES,RAWMAT INTERNATIONAL F .Z. E,,MTS,99.14," $ 9,320.92 ", $ 94.02 
22/2/2020,220220208085640,28259090,Chemicals,QUICK LIME - SIZE - 0-3MM(INVOICE NO.RM-IND-CNI-EXP-2020-091DT.06.02.2020 ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),UNITED ARAB EMIRATES,RAWMAT INTERNATIONAL F .Z. E,MINA SAQR,MTS,81.83," $ 7,693.47 ", $ 94.02 
17/2/2020,170220208041360,28259090,Chemicals,QUICK LIME - 5-20 MM ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),OMAN,CARMEUSE MAJAN LLC,SALALAH,MTS,87.48," $ 8,224.64 ", $ 94.02 
17/2/2020,170220208040420,28259090,Chemicals,QUICK LIME - QL 0/12MM (AIFTA NO. PK-2020-AI-21-000177DT.14.02.2020) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),MALAYSIA,LHOIST MALAYSIA SDN BHD,PORT KELANG,MTS,200.00," $ 18,600.00 ", $ 93.00 
5/12/2019,0512201918784339,28259090,Chemicals,QUICK LIME - SIZE - 0-3MM ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),UNITED ARAB EMIRATES,RAWMAT INTERNATIONAL F .Z. E,JEBEL ALI,MTS,99.62," $ 9,411.33 ", $ 94.47 
28/11/2019,2.8112E+15,28259090,Chemicals,QUICK LIME - SIZE - 0-3MM ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),UNITED ARAB EMIRATES,RAWMAT INTERNATIONAL F .Z. E,JEBEL ALI,MTS,91.40," $ 8,593.11 ", $ 94.02 
25/11/2019,2.5112E+15,28259090,Chemicals,QUICK LIME - SIZE - 0-10MM (AIFTA NO.KL-2019-AI-21-015661DT.22.11.2019) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),MALAYSIA,RCI LIME SDN BHD,PORT KELANG,MTS,200.00," $ 18,103.42 ", $ 90.52 
22/11/2019,2.2112E+15,28259090,Chemicals,QUICK LIME - SIZE - 0-3MM ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),UNITED ARAB EMIRATES,RAWMAT INTERNATIONAL F .Z. E,JEBEL ALI,MTS,100.64," $ 9,461.93 ", $ 94.02 
15/11/2019,1.5112E+15,28259090,Chemicals,QUICK LIME - SIZE - 0-3MM ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),UNITED ARAB EMIRATES,RAWMAT INTERNATIONAL F .Z. E,JEBEL ALI,MTS,132.00," $ 12,410.34 ", $ 94.02 
7/11/2019,0711201915621687,28259090,Chemicals,QUICK LIME - SIZE - 0-3MM ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),UNITED ARAB EMIRATES,RAWMAT INTERNATIONAL F .Z. E,JEBEL ALI,MTS,92.70," $ 8,751.63 ", $ 94.41 
31/10/2019,311020195740050,28259090,Chemicals,QUICK LIME - SIZE - 0-3MM,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),UNITED ARAB EMIRATES,RAWMAT INTERNATIONAL F .Z. E,JEBEL ALI,MTS,92.64," $ 8,709.68 ", $ 94.02 
28/10/2019,281020195707840,28259090,Chemicals,QUICK LIME - QL 0/12MM (AIFTA NO. PK-2019-AI-21-001281DT.23.10.2019),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),MALAYSIA,LHOIST MALAYSIA SDN BHD,PORT KELANG,MTS,200.00," $ 18,600.00 ", $ 93.00 
24/10/2019,241020195685200,28259090,Chemicals,QUICK LIME - SIZE - 0-3MM,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),UNITED ARAB EMIRATES,RAWMAT INTERNATIONAL F .Z. E,JEBEL ALI,MTS,93.64," $ 8,803.82 ", $ 94.02 
17/10/2019,171020195619940,28259090,Chemicals,QUICK LIME - SIZE - 0-3MM,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),UNITED ARAB EMIRATES,RAWMAT INTERNATIONAL F .Z. E,JEBEL ALI,MTS,94.30," $ 8,865.87 ", $ 94.02 
10/10/2019,101020195555440,28259090,Chemicals,QUICK LIME - SIZE - 0-3MM,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),UNITED ARAB EMIRATES,RAWMAT INTERNATIONAL F .Z. E,JEBEL ALI,MTS,94.75," $ 8,908.19 ", $ 94.02 
7/10/2019,071020195529895,28259090,Chemicals,QUICK LIME - SIZE - 0-3MM,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),UNITED ARAB EMIRATES,RAWMAT INTERNATIONAL F .Z. E,JEBEL ALI,MTS,94.81," $ 8,913.83 ", $ 94.02 
1/10/2019,011020195476160,28259090,Chemicals,QUICK LIME - SIZE - 0-3MM,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),UNITED ARAB EMIRATES,RAWMAT INTERNATIONAL F .Z. E,JEBEL ALI,MTS,101.00," $ 9,502.38 ", $ 94.08 
23/9/2019,230920192224480,28259090,Chemicals,QUICK LIME - 5-20 MM ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),OMAN,CARMEUSE MAJAN LLC,,MTS,108.18," $ 10,170.85 ", $ 94.02 
20/9/2019,200920192205400,28259090,Chemicals,QUICK LIME - SIZE - 0-3MM ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),UNITED ARAB EMIRATES,RAWMAT INTERNATIONAL F .Z. E,JEBEL ALI,MTS,94.85," $ 8,917.60 ", $ 94.02 
16/9/2019,160920192153820,28259090,Chemicals,QUICK LIME - 5-20 MM ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),OMAN,CARMEUSE MAJAN LLC,SALALAH,MTS,108.10," $ 10,163.15 ", $ 94.02 
3/9/2019,030920192030210,28259090,Chemicals,QUICK LIME - 0-10 MM (AIFTA NO. KL-2019-AI-21-011856DT.29.08.2019) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),MALAYSIA,RCI LIME SDN BHD,KLANG,MTS,24.00," $ 2,144.06 ", $ 89.34 
3/9/2019,030920192028459,28259090,Chemicals,QUICK LIME - 5-20 MM ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),OMAN,CARMEUSE MAJAN LLC,SALALAH,MTS,105.84," $ 9,820.98 ", $ 92.79 
21/8/2019,2.1082E+15,28259090,Chemicals,QUICK LIME - SIZE - 0-3MM,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),UNITED ARAB EMIRATES,RAWMAT INTERNATIONAL F .Z. E,JEBEL ALI,MTS,96.26," $ 8,857.60 ", $ 92.02 
19/8/2019,1.9082E+15,28259090,Chemicals,QUICK LIME - 5-20 MM,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),OMAN,CARMEUSE MAJAN LLC,SALALAH,MTS,108.94," $ 10,242.25 ", $ 94.02 
13/8/2019,1.3082E+15,28259090,Chemicals,QUICK LIME - 5-20 MM,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),OMAN,CARMEUSE MAJAN LLC,SALALAH,MTS,108.76," $ 10,225.38 ", $ 94.02 
12/7/2019,1.2072E+15,28259090,Chemicals,QUICK LIME - SIZE - 0-3MM ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),UNITED ARAB EMIRATES,N/A,,MTS,96.28," $ 8,859.43 ", $ 92.02 
8/7/2019,0807201921662186,28259090,Chemicals,QUICK LIME - SIZE - 0-3MM ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),UNITED ARAB EMIRATES,N/A,,MTS,95.12," $ 8,752.70 ", $ 92.02 
2/7/2019,0207201921662184,28259090,Chemicals,QUICK LIME - 5-20 MM ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),OMAN,N/A,,MTS,87.26," $ 8,104.26 ", $ 92.87 
17/6/2019,1.7062E+15,28259090,Chemicals,QUICK LIME - 5-20 MM,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),OMAN,N/A,,MTS,109.08," $ 10,582.76 ", $ 97.02 
14/6/2019,1.4062E+15,28259090,Chemicals,QUICK LIME - SIZE - 0-3MM,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),UNITED ARAB EMIRATES,N/A,,MTS,95.27," $ 8,766.27 ", $ 92.02 
3/6/2019,0306201919099334,28259090,Chemicals,QUICK LIME - SIZE - 0-5 MM,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),OMAN,N/A,,MTS,96.36," $ 8,974.00 ", $ 93.13 
27/5/2019,2.7052E+15,28259090,Chemicals,QUICK LIME - SIZE - 0-3MM,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),UNITED ARAB EMIRATES,N/A,,MTS,91.27," $ 8,398.42 ", $ 92.02 
21/5/2019,2.1052E+15,28259090,Chemicals,QUICK LIME - SIZE - 5-20MM,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),OMAN,N/A,,MTS,96.22," $ 8,853.89 ", $ 92.02 
10/5/2019,1.0052E+15,28259090,Chemicals,QUICK LIME - SIZE - 0-3MM,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),UNITED ARAB EMIRATES,N/A,,MTS,94.37," $ 8,683.68 ", $ 92.02 
6/5/2019,0605201915486666,28259090,Chemicals,QUICK LIME 0-5 MM,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),OMAN,N/A,,MTS,97.80," $ 8,999.30 ", $ 92.02 
29/4/2019,2.9042E+15,28259090,Chemicals,QUICK LIME 0-5 MM,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),OMAN,N/A,SALALAH,MTS,96.70," $ 8,898.06 ", $ 92.02 
9/4/2019,0904201910800541,28259090,Chemicals,QUICK LIME 5-20MM,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),OMAN,N/A,SALALAH,MTS,86.94," $ 8,434.90 ", $ 97.02 
18/3/2019,180320197374510,28259090,Chemicals,QUICK LIME 5-20MM,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),OMAN,N/A,SALALAH,MTS,86.40," $ 8,382.51 ", $ 97.02 
12/3/2019,120320197326790,28259090,Chemicals,QUICK LIME 5-20MM,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),OMAN,N/A,SALALAH,MTS,87.08," $ 8,448.49 ", $ 97.02 
4/3/2019,040320197266411,28259090,Chemicals,QUICK LIME (5-20MM),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),OMAN,N/A,SALALAH,MTS,87.06," $ 8,565.52 ", $ 98.39 
25/2/2019,250220194739510,28259090,Chemicals,QUICK LIME 5-20MM,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),OMAN,N/A,,KGS,108720.00," $ 10,554.90 ", $ 0.10 
15/2/2019,150220194674420,28259090,Chemicals,QUICK LIME - SIZE - 5-15MM,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),UNITED ARAB EMIRATES,N/A,,KGS,99400.00," $ 9,344.83 ", $ 0.09 
11/2/2019,110220194674420,28259090,Chemicals,QUICK LIME (5-20MM),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),OMAN,N/A,,KGS,107540.00," $ 10,435.74 ", $ 0.10 
4/2/2019,040220194583786,28259090,Chemicals,QUICK LIME (5-20MM),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),OMAN,N/A,,KGS,152280.00," $ 14,651.57 ", $ 0.10 
1/2/2019,010220194566752,28259090,Chemicals,QUICK LIME - SIZE - 0-3MM (100% BELOW 75 MICRON),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),UNITED ARAB EMIRATES,N/A,,KGS,99400.00," $ 8,879.64 ", $ 0.09 
25/1/2019,25012019750190,25221000,Mineral Products,FINE LIME - QUICK LIME 0-5 MM (FOR METALLURGICAL PURPOSE - N\OT FOR USE IN FOOD OR COSMETICS PURPOSE),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),OMAN,N/A,SALALAH,MTS,96.68," $ 9,186.20 ", $ 95.02 
26/11/2018,261120185264090,28259090,Chemicals,QUICK LIME LUMPS 5-20MM ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),OMAN,N/A,,MTS,239.32," $ 23,218.78 ", $ 97.02 
20/11/2018,201120185193290,28259090,Chemicals,QUICK LIME LUMPS  5-20MM ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),OMAN,N/A,,MTS,238.46," $ 23,135.33 ", $ 97.02 
20/11/2018,201120185193250,28259090,Chemicals,QUICK LIME LUMPS  5-20MM ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),OMAN,N/A,,MTS,238.46," $ 23,135.33 ", $ 97.02 
12/11/2018,121120185094150,28259090,Chemicals,QUICK LIME 5-20MM ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),OMAN,N/A,,MTS,284.56," $ 28,270.09 ", $ 99.35 
24/5/2018,2.4052E+15,25221000,Mineral Products,QUICK LIME LUMPS 5-20MM ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),OMAN,N/A,,MTS,109.00," $ 11,551.10 ", $ 105.97 
29/6/2017,2.9062E+15,25210090,Mineral Products,POWDER FLOW TESTER BCR-116  (LIMESTONE POWDER AS A MASTER SAMPLE FOR FIRST CHECKING)(QTY 1 UNT\ U.P. 625 USD),INDIA,JAMIPOL LIMITED,KOLKATA AIR CARGO (INCCU4),UNITED STATES,N/A,,KGS,1.21, $ 656.68 , $ 542.71 
29/6/2017,2.9062E+15,25210090,Mineral Products,POWDER FLOW TESTER BCR-116  (LIMESTONE POWDER AS A MASTER SAMPLE FOR FIRST CHECKING)(QTY 1 UNT\ U.P. 625 USD),INDIA,JAMIPOL LIMITED,KOLKATA AIR CARGO (INCCU4),UNITED STATES,N/A,,KGS,1.21, $ 656.68 , $ 542.71 
30/6/2023,8498445726,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE.,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,KEWEIER METALLURGIE CO LIMITED,XINGANG (CHINA),KGS,48000.00," $ 149,066.38 ", $ 3.11 
3/6/2023,8497924034,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE.,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",XINGANG (CHINA),KGS,48000.00," $ 165,629.31 ", $ 3.45 
3/6/2023,8497348669,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97 - MAGNESIUM BASED DESULPHURISING COMPOUND) - FOR INDUSTRY USE,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,XINGANG (CHINA),MTS,120.00," $ 371,465.73 "," $ 3,095.55 "
25/5/2023,8849547842,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (INDUSTRIAL USE ONLY),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,KEWEIER METALLURGIE CO LIMITED,XINGANG,KGS,48000.00," $ 142,105.15 ", $ 2.96 
23/5/2023,8849010680,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97 - MAGNESIUM BASED DESULPHURISING COMPOUND) - FOR INDUSTRY USE,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,XINGANG (CHINA),MTS,96.00," $ 297,172.59 "," $ 3,095.55 "
8/5/2023,8848988245,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97 - MAGNESIUM BASED DESULPHURISING COMPOUND) - FOR INDUSTRY USE,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,XINGANG (CHINA),MTS,96.00," $ 297,172.59 "," $ 3,095.55 "
5/5/2023,8849276503,81043010,Metals,MAGNESIUM DESULFURIZER MAG 97(MAGNESIUM BASED DESULPHURISINGCOMPOUND),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,XINGANG (CHINA),KGS,48000.00," $ 148,106.21 ", $ 3.09 
24/4/2023,7855524515,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE.,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",XINGANG (CHINA),KGS,48000.00," $ 165,629.31 ", $ 3.45 
24/4/2023,7855507677,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE.,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",TIANJIN,KGS,144000.00," $ 496,887.93 ", $ 3.45 
27/3/2023,0799135841,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE.,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",TIANJIN,KGS,72000.00," $ 248,443.96 ", $ 3.45 
24/3/2023,0799119392,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE.,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",TIANJIN,KGS,96000.00," $ 331,258.62 ", $ 3.45 
19/3/2023,0798924118,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE.,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",TIANJINXINGANG,KGS,72000.00," $ 248,443.96 ", $ 3.45 
10/3/2023,0798493659,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE.,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",XINGANG,KGS,120000.00," $ 414,073.27 ", $ 3.45 
6/3/2023,0798455162,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE.,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",XINGANG,KGS,62704.50," $ 216,368.81 ", $ 3.45 
6/3/2023,0798455161,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE.,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",XINGANG,KGS,9295.50," $ 32,075.15 ", $ 3.45 
15/2/2023,9325666319,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE.,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",XINGANG (CHINA),KGS,48000.00," $ 165,629.31 ", $ 3.45 
3/2/2023,9325900985,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT,INDIA,JAMIPOL LIMITED,"HAZIRA,SURAT (INHZA1)",CHINA,"KEWEIER METAL CO., LIMITED",TIANJINXINGANG,KGS,48000.00," $ 160,828.46 ", $ 3.35 
2/2/2023,9325646722,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE.,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",XINGANG (CHINA),KGS,8934.60," $ 30,662.17 ", $ 3.43 
2/2/2023,9325646721,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE.,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",XINGANG (CHINA),KGS,15065.40," $ 51,702.13 ", $ 3.43 
2/2/2023,9325646720,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE.,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",XINGANG (CHINA),KGS,48000.00," $ 174,278.09 ", $ 3.63 
20/1/2023,5660379427,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE.,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",TIANJINXINGANG,KGS,48000.00," $ 175,231.01 ", $ 3.65 
25/12/2022,8483605184,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE.,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",TIANJINXINGANG,KGS,19469.00," $ 71,074.42 ", $ 3.65 
25/12/2022,8483605183,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE.,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",TIANJINXINGANG,KGS,52531.00," $ 191,772.08 ", $ 3.65 
8/12/2022,8483578397,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE.,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",TIANJINXINGANG,KGS,28714.00," $ 104,824.65 ", $ 3.65 
8/12/2022,8483578396,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE.,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",TIANJINXINGANG,KGS,43286.00," $ 158,021.86 ", $ 3.65 
21/10/2022,9200246455,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",TIANJIN,MTS,72.00," $ 262,846.51 "," $ 3,650.65 "
20/10/2022,9200239540,81043010,Metals,MAGNESIUM DESULPHURIZER (MAG 97 MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,XINGANG (CHINA),MTS,72.00," $ 262,846.51 "," $ 3,650.65 "
29/9/2022,1322816742,81043010,Metals,MAGNESIUM DESULPHURIZER (MAG 97 MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,,MTS,72.00," $ 262,846.51 "," $ 3,650.65 "
27/9/2022,1322832018,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",,KGS,807.55," $ 2,948.07 ", $ 3.65 
27/9/2022,1322832017,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",,KGS,71192.50," $ 259,898.43 ", $ 3.65 
25/8/2022,0284054830,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",,MTS,72.00," $ 456,200.73 "," $ 6,336.12 "
25/8/2022,0284054828,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",,MTS,72.00," $ 456,200.73 "," $ 6,336.12 "
24/8/2022,0284051306,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",,MTS,72.00," $ 456,200.73 "," $ 6,336.12 "
5/8/2022,0284123801,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",,MTS,96.00," $ 608,267.64 "," $ 6,336.12 "
5/8/2022,0284123800,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",,MTS,72.00," $ 456,200.73 "," $ 6,336.12 "
20/7/2022,1025683136,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (INDUSTRIAL USE ONLY) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,"KEWEIER METAL CO., LIMITED",,KGS,48000.00," $ 304,133.81 ", $ 6.34 
15/7/2022,1091063803,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",,MTS,72.00," $ 456,200.73 "," $ 6,336.12 "
